,SON_PV,MUL_PV,BCS_PV,CHIH_PV,JAL_PV,GUE_PV,TAM_PV,PUE_PV,VER_PV,OAX_PV,CHIA_PV,YUC_PV
2019-08-04 06:00:00,0.0,0.0,0.0,0.004,0.0,0.003,0.02,0.017,0.02,0.014,0.021,0.085
2019-08-04 07:00:00,0.03,0.031,0.039,0.086,0.046,0.034,0.151,0.135,0.146,0.094,0.109,0.218
2019-08-04 08:00:00,0.147,0.162,0.15,0.253,0.148,0.078,0.322,0.289,0.315,0.208,0.263,0.343
2019-08-04 09:00:00,0.31,0.34,0.272,0.413,0.281,0.125,0.467,0.404,0.464,0.324,0.421,0.396
2019-08-04 10:00:00,0.445,0.497,0.386,0.529,0.39,0.164,0.5710000000000001,0.495,0.5740000000000001,0.407,0.524,0.43
2019-08-04 11:00:00,0.556,0.607,0.49,0.614,0.439,0.206,0.632,0.505,0.633,0.466,0.584,0.465
2019-08-04 12:00:00,0.637,0.671,0.5640000000000001,0.659,0.437,0.258,0.653,0.492,0.656,0.46,0.595,0.431
2019-08-04 13:00:00,0.668,0.6920000000000001,0.604,0.654,0.402,0.283,0.633,0.422,0.62,0.416,0.54,0.415
2019-08-04 14:00:00,0.654,0.668,0.597,0.599,0.345,0.284,0.5740000000000001,0.302,0.527,0.322,0.441,0.384
2019-08-04 15:00:00,0.602,0.607,0.536,0.438,0.26,0.224,0.474,0.222,0.417,0.234,0.31,0.322
2019-08-04 16:00:00,0.508,0.505,0.44,0.255,0.182,0.143,0.337,0.141,0.283,0.145,0.168,0.195
2019-08-04 17:00:00,0.375,0.358,0.301,0.135,0.108,0.073,0.173,0.071,0.138,0.059,0.05,0.061
2019-08-04 18:00:00,0.213,0.194,0.145,0.049,0.037,0.01,0.036,0.011,0.023,0.004,0.0,0.0
2019-08-04 19:00:00,0.061,0.05,0.021,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
2019-08-05 06:00:00,0.0,0.0,0.0,0.002,0.0,0.01,0.019,0.013,0.012,0.007,0.043,0.086
2019-08-05 07:00:00,0.031,0.024,0.037,0.083,0.047,0.104,0.152,0.096,0.096,0.056,0.177,0.223
2019-08-05 08:00:00,0.157,0.132,0.14,0.213,0.145,0.252,0.321,0.186,0.221,0.144,0.327,0.328
2019-08-05 09:00:00,0.328,0.237,0.239,0.316,0.222,0.391,0.464,0.246,0.325,0.278,0.466,0.404
2019-08-05 10:00:00,0.47,0.302,0.319,0.35,0.292,0.484,0.5660000000000001,0.318,0.425,0.416,0.548,0.477
2019-08-05 11:00:00,0.5640000000000001,0.379,0.376,0.332,0.301,0.501,0.626,0.375,0.478,0.491,0.591,0.51
2019-08-05 12:00:00,0.611,0.461,0.422,0.291,0.288,0.467,0.645,0.411,0.528,0.516,0.603,0.489
2019-08-05 13:00:00,0.636,0.519,0.455,0.277,0.262,0.371,0.626,0.4,0.51,0.512,0.536,0.421
2019-08-05 14:00:00,0.631,0.5650000000000001,0.471,0.262,0.219,0.283,0.5690000000000001,0.341,0.46,0.468,0.463,0.291
2019-08-05 15:00:00,0.583,0.547,0.444,0.26,0.162,0.184,0.47,0.248,0.341,0.375,0.349,0.177
2019-08-05 16:00:00,0.49,0.443,0.363,0.218,0.116,0.102,0.33,0.164,0.207,0.246,0.209,0.096
2019-08-05 17:00:00,0.355,0.304,0.236,0.148,0.07,0.04,0.17,0.076,0.117,0.108,0.068,0.026
2019-08-05 18:00:00,0.192,0.149,0.105,0.065,0.023,0.004,0.038,0.011,0.022,0.008,0.001,0.0
2019-08-05 19:00:00,0.053,0.035,0.014,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-06 06:00:00,0.0,0.0,0.0,0.003,0.0,0.009,0.017,0.018,0.02,0.019,0.04,0.075
2019-08-06 07:00:00,0.009,0.025,0.027,0.086,0.031,0.118,0.11,0.145,0.131,0.11,0.161,0.19
2019-08-06 08:00:00,0.072,0.155,0.118,0.264,0.098,0.27,0.244,0.316,0.261,0.222,0.307,0.275
2019-08-06 09:00:00,0.189,0.316,0.258,0.435,0.155,0.417,0.376,0.467,0.402,0.338,0.444,0.382
2019-08-06 10:00:00,0.281,0.474,0.417,0.5680000000000001,0.218,0.532,0.469,0.552,0.493,0.407,0.542,0.494
2019-08-06 11:00:00,0.357,0.59,0.54,0.634,0.286,0.597,0.501,0.55,0.557,0.452,0.561,0.5680000000000001
2019-08-06 12:00:00,0.417,0.658,0.623,0.618,0.268,0.613,0.502,0.529,0.558,0.454,0.538,0.591
2019-08-06 13:00:00,0.462,0.67,0.608,0.596,0.256,0.58,0.476,0.477,0.532,0.413,0.472,0.5630000000000001
2019-08-06 14:00:00,0.481,0.606,0.543,0.532,0.222,0.491,0.406,0.359,0.411,0.353,0.387,0.483
2019-08-06 15:00:00,0.487,0.487,0.442,0.388,0.183,0.375,0.33,0.26,0.28,0.272,0.283,0.361
2019-08-06 16:00:00,0.44,0.38,0.37,0.294,0.136,0.252,0.238,0.157,0.183,0.175,0.173,0.21
2019-08-06 17:00:00,0.305,0.276,0.252,0.166,0.077,0.12,0.134,0.064,0.094,0.067,0.062,0.066
2019-08-06 18:00:00,0.151,0.174,0.123,0.067,0.023,0.017,0.03,0.007,0.012,0.003,0.001,0.0
2019-08-06 19:00:00,0.045,0.017,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2019-08-07 06:00:00,0.0,0.0,0.0,0.003,0.0,0.005,0.02,0.017,0.017,0.011,0.046,0.061
2019-08-07 07:00:00,0.02,0.024,0.04,0.088,0.039,0.082,0.137,0.143,0.123,0.089,0.182,0.173
2019-08-07 08:00:00,0.103,0.144,0.171,0.227,0.124,0.239,0.268,0.308,0.247,0.209,0.341,0.297
2019-08-07 09:00:00,0.237,0.29,0.333,0.303,0.218,0.372,0.378,0.463,0.37,0.341,0.486,0.43
2019-08-07 10:00:00,0.364,0.443,0.483,0.31,0.317,0.474,0.469,0.5740000000000001,0.459,0.449,0.585,0.538
2019-08-07 11:00:00,0.459,0.5660000000000001,0.5670000000000001,0.312,0.382,0.513,0.528,0.636,0.487,0.536,0.636,0.585
2019-08-07 12:00:00,0.508,0.651,0.552,0.323,0.419,0.523,0.554,0.639,0.5,0.5720000000000001,0.63,0.589
2019-08-07 13:00:00,0.536,0.6920000000000001,0.52,0.314,0.446,0.488,0.537,0.5710000000000001,0.474,0.548,0.5680000000000001,0.547
2019-08-07 14:00:00,0.547,0.683,0.435,0.27,0.411,0.429,0.474,0.451,0.396,0.488,0.451,0.466
2019-08-07 15:00:00,0.523,0.623,0.376,0.212,0.346,0.325,0.385,0.332,0.285,0.383,0.33,0.347
2019-08-07 16:00:00,0.409,0.519,0.331,0.16,0.254,0.194,0.273,0.197,0.198,0.259,0.2,0.197
2019-08-07 17:00:00,0.171,0.374,0.25,0.094,0.154,0.087,0.145,0.096,0.094,0.115,0.073,0.061
2019-08-07 18:00:00,0.081,0.2,0.131,0.039,0.047,0.012,0.032,0.016,0.011,0.009,0.001,0.0
2019-08-07 19:00:00,0.024,0.045,0.019,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-08 06:00:00,0.0,0.0,0.0,0.002,0.0,0.006,0.016,0.001,0.016,0.017,0.039,0.081
2019-08-08 07:00:00,0.03,0.023,0.031,0.078,0.024,0.08,0.109,0.033,0.13,0.081,0.142,0.215
2019-08-08 08:00:00,0.153,0.147,0.12,0.226,0.083,0.217,0.222,0.169,0.282,0.155,0.267,0.333
2019-08-08 09:00:00,0.31,0.295,0.207,0.368,0.149,0.384,0.334,0.301,0.426,0.219,0.398,0.443
2019-08-08 10:00:00,0.453,0.447,0.255,0.5,0.188,0.513,0.44,0.394,0.54,0.295,0.503,0.544
2019-08-08 11:00:00,0.5720000000000001,0.586,0.267,0.597,0.208,0.586,0.516,0.455,0.612,0.401,0.5640000000000001,0.592
2019-08-08 12:00:00,0.638,0.677,0.309,0.628,0.219,0.539,0.547,0.497,0.637,0.436,0.547,0.588
2019-08-08 13:00:00,0.664,0.6950000000000001,0.333,0.599,0.218,0.488,0.545,0.489,0.603,0.444,0.495,0.524
2019-08-08 14:00:00,0.66,0.68,0.42,0.508,0.205,0.392,0.515,0.428,0.505,0.389,0.4,0.423
2019-08-08 15:00:00,0.605,0.625,0.504,0.423,0.18,0.27,0.421,0.339,0.374,0.287,0.283,0.3
2019-08-08 16:00:00,0.509,0.509,0.425,0.31,0.137,0.168,0.277,0.251,0.228,0.173,0.16,0.157
2019-08-08 17:00:00,0.374,0.355,0.269,0.178,0.08,0.067,0.135,0.134,0.105,0.069,0.059,0.049
2019-08-08 18:00:00,0.21,0.193,0.107,0.083,0.024,0.007,0.026,0.025,0.014,0.003,0.001,0.0
2019-08-08 19:00:00,0.058,0.048,0.012,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-09 06:00:00,0.0,0.0,0.0,0.001,0.001,0.007,0.017,0.015,0.017,0.007,0.042,0.074
2019-08-09 07:00:00,0.028,0.019,0.042,0.05,0.07,0.09,0.129,0.131,0.128,0.053,0.154,0.194
2019-08-09 08:00:00,0.156,0.125,0.181,0.132,0.199,0.217,0.294,0.309,0.279,0.116,0.282,0.298
2019-08-09 09:00:00,0.342,0.266,0.318,0.226,0.324,0.343,0.457,0.469,0.428,0.184,0.401,0.387
2019-08-09 10:00:00,0.485,0.364,0.39,0.383,0.434,0.452,0.582,0.598,0.536,0.257,0.483,0.437
2019-08-09 11:00:00,0.596,0.421,0.41,0.509,0.508,0.491,0.652,0.68,0.6000000000000001,0.327,0.52,0.458
2019-08-09 12:00:00,0.652,0.433,0.433,0.5670000000000001,0.531,0.487,0.672,0.7010000000000001,0.601,0.362,0.5,0.405
2019-08-09 13:00:00,0.654,0.444,0.442,0.541,0.477,0.444,0.645,0.649,0.562,0.348,0.429,0.333
2019-08-09 14:00:00,0.645,0.478,0.428,0.494,0.381,0.329,0.5640000000000001,0.538,0.49,0.32,0.319,0.237
2019-08-09 15:00:00,0.612,0.422,0.403,0.424,0.291,0.223,0.455,0.381,0.377,0.248,0.21,0.179
2019-08-09 16:00:00,0.523,0.352,0.349,0.345,0.201,0.137,0.316,0.246,0.269,0.16,0.106,0.103
2019-08-09 17:00:00,0.383,0.265,0.273,0.237,0.102,0.058,0.16,0.135,0.137,0.071,0.034,0.032
2019-08-09 18:00:00,0.212,0.155,0.134,0.1,0.03,0.005,0.033,0.023,0.02,0.004,0.0,0.0
2019-08-09 19:00:00,0.057,0.04,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-10 06:00:00,0.0,0.0,0.0,0.002,0.0,0.011,0.017,0.014,0.018,0.023,0.022,0.079
2019-08-10 07:00:00,0.027,0.019,0.039,0.082,0.029,0.126,0.118,0.152,0.134,0.147,0.097,0.211
2019-08-10 08:00:00,0.164,0.166,0.186,0.262,0.08,0.294,0.243,0.348,0.283,0.29,0.204,0.308
2019-08-10 09:00:00,0.356,0.353,0.36,0.415,0.151,0.452,0.358,0.514,0.424,0.414,0.335,0.413
2019-08-10 10:00:00,0.516,0.51,0.507,0.559,0.249,0.5680000000000001,0.449,0.616,0.521,0.507,0.437,0.509
2019-08-10 11:00:00,0.629,0.621,0.611,0.659,0.335,0.634,0.511,0.631,0.5750000000000001,0.5640000000000001,0.489,0.583
2019-08-10 12:00:00,0.6950000000000001,0.6890000000000001,0.672,0.708,0.365,0.628,0.546,0.5650000000000001,0.583,0.5650000000000001,0.511,0.606
2019-08-10 13:00:00,0.718,0.715,0.677,0.718,0.339,0.5720000000000001,0.533,0.448,0.541,0.521,0.49,0.545
2019-08-10 14:00:00,0.6990000000000001,0.6890000000000001,0.645,0.678,0.301,0.414,0.478,0.332,0.477,0.434,0.409,0.436
2019-08-10 15:00:00,0.641,0.625,0.5710000000000001,0.59,0.235,0.286,0.38,0.267,0.377,0.324,0.277,0.268
2019-08-10 16:00:00,0.54,0.531,0.47,0.409,0.151,0.209,0.259,0.178,0.236,0.196,0.146,0.138
2019-08-10 17:00:00,0.397,0.385,0.316,0.222,0.076,0.1,0.128,0.089,0.116,0.076,0.042,0.032
2019-08-10 18:00:00,0.221,0.205,0.142,0.089,0.023,0.014,0.026,0.014,0.016,0.003,0.0,0.0
2019-08-10 19:00:00,0.056,0.041,0.012,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-11 06:00:00,0.0,0.0,0.0,0.002,0.0,0.007,0.018,0.015,0.018,0.02,0.05,0.083
2019-08-11 07:00:00,0.018,0.017,0.037,0.078,0.024,0.088,0.143,0.15,0.149,0.136,0.211,0.233
2019-08-11 08:00:00,0.162,0.164,0.189,0.228,0.084,0.207,0.309,0.343,0.311,0.282,0.377,0.376
2019-08-11 09:00:00,0.349,0.349,0.367,0.39,0.194,0.331,0.461,0.494,0.447,0.394,0.506,0.485
2019-08-11 10:00:00,0.509,0.508,0.514,0.539,0.368,0.493,0.5740000000000001,0.561,0.539,0.474,0.589,0.5720000000000001
2019-08-11 11:00:00,0.622,0.623,0.615,0.63,0.529,0.5690000000000001,0.636,0.588,0.5750000000000001,0.534,0.625,0.614
2019-08-11 12:00:00,0.6910000000000001,0.685,0.673,0.674,0.624,0.589,0.656,0.608,0.5720000000000001,0.551,0.598,0.613
2019-08-11 13:00:00,0.714,0.712,0.686,0.648,0.648,0.523,0.637,0.5700000000000001,0.543,0.519,0.534,0.5640000000000001
2019-08-11 14:00:00,0.6940000000000001,0.6950000000000001,0.657,0.552,0.608,0.415,0.5700000000000001,0.457,0.479,0.442,0.447,0.464
2019-08-11 15:00:00,0.634,0.633,0.585,0.472,0.498,0.288,0.456,0.266,0.38,0.344,0.34,0.326
2019-08-11 16:00:00,0.531,0.529,0.469,0.387,0.358,0.165,0.309,0.17,0.263,0.214,0.214,0.151
2019-08-11 17:00:00,0.388,0.38,0.315,0.257,0.191,0.064,0.153,0.081,0.135,0.094,0.078,0.044
2019-08-11 18:00:00,0.218,0.2,0.144,0.109,0.056,0.005,0.028,0.012,0.019,0.006,0.0,0.0
2019-08-11 19:00:00,0.055,0.039,0.013,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2019-08-12 06:00:00,0.0,0.0,0.0,0.001,0.001,0.006,0.017,0.015,0.017,0.013,0.049,0.066
2019-08-12 07:00:00,0.017,0.016,0.037,0.063,0.082,0.099,0.147,0.145,0.15,0.103,0.21,0.212
2019-08-12 08:00:00,0.162,0.164,0.166,0.193,0.262,0.265,0.318,0.334,0.32,0.234,0.383,0.377
2019-08-12 09:00:00,0.349,0.352,0.312,0.373,0.428,0.408,0.467,0.503,0.462,0.357,0.52,0.499
2019-08-12 10:00:00,0.508,0.509,0.438,0.501,0.5640000000000001,0.513,0.5740000000000001,0.614,0.558,0.416,0.609,0.596
2019-08-12 11:00:00,0.62,0.621,0.542,0.5640000000000001,0.645,0.579,0.636,0.672,0.6000000000000001,0.428,0.644,0.64
2019-08-12 12:00:00,0.685,0.686,0.618,0.593,0.669,0.59,0.658,0.667,0.603,0.412,0.628,0.636
2019-08-12 13:00:00,0.707,0.709,0.638,0.5740000000000001,0.645,0.535,0.64,0.588,0.5700000000000001,0.354,0.5680000000000001,0.586
2019-08-12 14:00:00,0.6900000000000001,0.6900000000000001,0.601,0.523,0.598,0.414,0.581,0.474,0.492,0.31,0.468,0.479
2019-08-12 15:00:00,0.632,0.629,0.522,0.406,0.479,0.283,0.479,0.298,0.377,0.245,0.353,0.297
2019-08-12 16:00:00,0.532,0.523,0.399,0.284,0.366,0.163,0.338,0.232,0.263,0.153,0.216,0.173
2019-08-12 17:00:00,0.39,0.376,0.251,0.191,0.226,0.064,0.172,0.134,0.14,0.065,0.078,0.052
2019-08-12 18:00:00,0.217,0.199,0.112,0.085,0.069,0.006,0.031,0.022,0.02,0.003,0.001,0.0
2019-08-12 19:00:00,0.055,0.039,0.012,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2019-08-13 06:00:00,0.0,0.0,0.0,0.001,0.001,0.002,0.016,0.012,0.017,0.021,0.046,0.087
2019-08-13 07:00:00,0.017,0.017,0.02,0.068,0.082,0.051,0.135,0.147,0.137,0.143,0.191,0.251
2019-08-13 08:00:00,0.16,0.16,0.091,0.208,0.264,0.14,0.301,0.344,0.297,0.293,0.36,0.405
2019-08-13 09:00:00,0.345,0.334,0.172,0.373,0.439,0.271,0.451,0.515,0.412,0.41,0.51,0.523
2019-08-13 10:00:00,0.501,0.485,0.24,0.546,0.561,0.412,0.559,0.636,0.523,0.494,0.611,0.605
2019-08-13 11:00:00,0.61,0.589,0.24,0.66,0.634,0.525,0.623,0.705,0.612,0.517,0.661,0.641
2019-08-13 12:00:00,0.674,0.653,0.242,0.704,0.632,0.549,0.643,0.724,0.649,0.52,0.664,0.632
